Coeffiecient of Variation,Mean of Vertex to Vertex Slope,Variance of Vertex to Vertex Slope,Hjorth_Activity,Hjorth_Mobility,Hjorth_Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Skewness,1st Difference Mean,1st Difference Max,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Delta/Theta,Delta/Alpha,Theta/Alpha,(Delta+Theta)/Alpha,1Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,2Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,3Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,4Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,5Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,6Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,7Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,8Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,AR1,AR2,AR3,AR4,AR5,AR6,AR7,AR8,AR9,AR10,AR11,AR12,AR13,AR14,AR15,AR16,AR17,AR18,AR19,AR20,AR21,AR22,AR23,AR24
-17.077167716506047,258559.96695642895,2591587999.910219,1093341378.7491987,125.89102101997406,118.1518222241756,-134.2864413272448,299417.7328703527,607415.9888660037,-23.606780873984015,376035.4280288356,673827.0047934322,45.140415812153876,14.621207980543332,2.2722015181603665,0.2533401022186422,3.0873246500715212,19.866378686649558,57.71375258988673,26.301198777950724,-25578.70193918039,3911.798335247058,4017432954.6544337,401.6899619743709,2517.7655823303144,39002990.11870847,629767040.0936456,81830035366.21039,-25371.638166584384,3947.919792716236,3955836563.674812,420.5692119380088,2562.406901977035,40456845.55997823,655318216.2383151,80520696486.9719,-25546.388616688797,3895.4122765076845,4006753248.953121,402.7165951143959,2502.662380979213,38552997.89489447,621826958.6306115,81600983753.76558,-25853.614985642547,3833.6955002275304,4098639774.085834,373.9447506865843,2429.7880351959398,36262227.43528437,581619665.5414428,83555156977.14801,-25874.507792978005,3842.6189761436335,4105535244.7481923,373.3948422343786,2438.676105213808,36519389.12608815,586159013.3300707,83703035433.17084,-25579.40106818858,3911.8839293580336,4017651569.3041,401.6518188220559,2517.757982407589,39002576.6492412,629759328.1339114,81834703637.7045,-25371.62063711246,3948.80655345314,3955873241.700873,420.6225312394029,2562.635672972698,40464149.43707086,655442157.6446021,80521562204.40645,-25545.480871934837,3896.3581861506736,4006519200.559032,403.031297278335,2503.2569450062974,38572377.355848715,622159084.7640378,81596085555.28275,-0.6763844030552633,-0.3660207806095019,0.06260587069643989,-0.6705422691523892,-0.38028284380779637,0.0717804409689696,-0.6747566353313655,-0.3630154512834817,0.057854704044604625,-0.6843190368424314,-0.3355743782931339,0.038822671788192036,-0.6848956387195743,-0.337575876272255,0.0414546026969959,-0.6763475849976707,-0.36584619351611325,0.06239205712069299,-0.6706595586793567,-0.38018311902675733,0.07180660340573057,-0.6747327718264146,-0.3630236831628422,0.05785050174645891,2
-17.081690755626347,258316.77735741017,2593530266.279352,1092157528.4212513,125.94941524044475,118.11471220814559,-134.42296775644502,299373.6728235545,607661.2602768152,-23.51451547250404,375951.53710481606,673754.9731973667,36.50885407767241,11.316502649540707,1.1340676303507866,0.20507764030965125,3.2261605204638166,32.19283674147334,55.18155286189987,42.17152085755231,-25844.95616235472,3844.8445757331856,4096467533.0734925,378.0318669029586,2449.2493151244835,36850381.80019133,591879185.7310281,83509717411.42377,-25531.85338409297,3915.3571940778133,4003233355.1042194,407.9950023250764,2531.300219680601,39443644.34446377,637436806.6708161,81527655709.44427,-25371.35820564229,3939.036938819387,3955330975.2263756,421.84051403760947,2561.136453805635,40424216.125773706,654670091.140007,80509103752.93225,-25587.94697484541,3879.2868178357007,4018751379.615205,400.09609830128176,2492.4707947362735,38234925.302935086,616144876.6103393,81855287163.67918,-25874.040050586733,3824.8477227649782,4104572451.85024,373.47068669687525,2427.858931816953,36203876.07975114,580504127.5024221,83680950061.52676,-25838.956912816193,3844.2322248647088,4094578894.44636,377.93888803775684,2449.1808357733207,36847947.41646311,591825837.1012536,83469350066.32703,-25526.64837506581,3915.0127469309828,4001622612.437294,407.796290695914,2531.137214400693,39437720.47697669,637322328.3193963,81493278652.03065,-25365.051024979937,3939.2453867204463,3953420806.2998047,421.70314991655823,2560.92528573078,40417031.19446896,654538412.5602249,80468420077.81213,-0.6817878941333053,-0.3427923401405744,0.043626068719600536,-0.6726124527051693,-0.37149462347929435,0.06441508229280217,-0.6682182400834709,-0.3813571420834041,0.07042148673051989,-0.6737332109468028,-0.36074240058149953,0.05430681147719975,-0.6828829947077281,-0.33536804183279284,0.03705017455888384,-0.6817748075217839,-0.3427474304340354,0.043575361923813276,-0.6727934679159312,-0.37148756428385793,0.06460218780090093,-0.6685806499659939,-0.38135612566625554,0.07080567844761776,2
-17.080184752178663,258160.75707338928,2595894810.6539783,1090823221.8695045,126.01100398111791,118.08423006172916,-134.61015344998958,299361.7034862265,607988.4515732031,-23.486313707660234,375814.52982955135,674006.1455996817,34.01988292893963,12.938426545203043,1.4226230012368597,0.16527405719120886,2.6293678609283906,23.913491416462406,78.284679187335,33.00825969586889,-25872.795247945276,3822.697685167808,4104087309.20572,373.01920634423476,2424.9750868668525,36117885.00135949,579005117.8068337,83670379823.79901,-25779.098391938325,3854.5252740143783,4076515673.935517,383.34337128523356,2460.5207700457536,37206687.60080926,598120331.9978924,83084858517.93297,-25458.598369797404,3925.115468573658,3981280574.377723,413.99618538623037,2542.68719485413,39819906.07433709,644046561.997937,81060660040.11032,-25357.31254543171,3934.0223751637022,3950818989.4499817,422.4680954207552,2556.0158030919324,40270176.46382483,651952389.3565948,80412519176.08101,-25617.18878740292,3868.0626006842444,4027213617.9135227,396.9800574903389,2479.2921797875692,37826897.272804976,608964309.1207442,82034684860.86494,-25874.493981948675,3823.1597148482233,4104635934.162819,373.3463057208724,2424.9031856430292,36117257.5424228,578989675.3434951,83682139913.62045,-25781.868968451032,3854.875728417861,4077389006.3275394,383.380674690992,2460.1193895496303,37195008.91538741,597912104.8828452,83103529981.68654,-25463.688391710806,3925.1484799068216,3982837302.596776,413.8397380142071,2542.2046497488154,39804406.85978499,643765549.8128344,81093845256.56944,-0.6835289046874704,-0.3341533025494751,0.03646365968795233,-0.6804287284140972,-0.3472219385708364,0.04690961747155588,-0.6713912130495914,-0.37529747330151947,0.06723863223466722,-0.6682010762974283,-0.3802566657324364,0.06928249131823765,-0.6751292298287278,-0.35648684518293383,0.05128753521070397,-0.6836290624722213,-0.3343163841829608,0.03673113885655512,-0.6806455092823245,-0.34716991501332073,0.047074205160725184,-0.6715443322316765,-0.3752435314462985,0.06732830623224903,2
-17.091222355961484,258231.1441136631,2594954107.8863864,1091190669.7746072,125.99734534727116,118.0785787144833,-134.65273123635666,299597.75117902283,608224.689648729,-23.428694118794937,375834.09248292074,673805.2974951714,34.646130276258525,16.43705792043353,1.2221129048099861,0.21273039981886346,2.1078060589656133,28.349369473064602,77.26708516709141,41.799074370002224,-25653.128782968433,3853.355406875809,4037588185.483575,390.7430615699796,2464.6730569264196,37363760.50622462,600834726.2236975,82254548459.08824,-25860.00330093552,3821.3832592865747,4100056444.4325104,372.2384728901131,2425.9780659754206,36143586.34376044,579453453.7177731,83584211455.79634,-25701.063126758632,3865.9418891122405,4052940915.2137494,388.4852947628947,2476.478196908759,37703190.50406883,606827799.8611201,82582985634.96768,-25388.904410826854,3932.558472899253,3960368899.9492497,417.75483126119553,2554.2527372879595,40192356.86991061,650592981.8493971,80615757787.82976,-25359.709464039926,3923.7087129403217,3951062124.98712,418.88881871316727,2546.2698489385257,39953747.91633802,646388260.4489715,80416741538.6619,-25647.785136165763,3854.4248246409297,4035992838.718402,390.9024197716367,2465.994628357052,37403605.25321494,601532466.9762263,82220626015.22952,-25856.016615963006,3821.9278907506755,4098844368.282317,372.25599976429316,2426.72044602208,36165279.915012695,579828951.1761667,83558398053.5111,-25701.491813216213,3865.8923936280653,4053070832.543587,387.55800037346444,2474.9606170475595,37653787.55753949,605972737.449666,82585755726.35612,-0.6762261187103963,-0.35125065778219666,0.046915793660155636,-0.6830563682761065,-0.33467077227935177,0.03650021732839258,-0.6779239686379489,-0.3533343506770234,0.05074781340406396,-0.669342608843055,-0.378957680194571,0.06903302296678497,-0.6681307811409536,-0.3776128152412444,0.06642949115108814,-0.6759891605687456,-0.35155367020175604,0.04699774463474591,-0.6827627189313893,-0.33457028147934686,0.03611284133883267,-0.6782700532524937,-0.35238521100075054,0.05013565270758677,2
-17.102688692887106,258696.03913798276,2597714844.0132794,1091654938.209549,126.023357613611,118.09750765761387,-134.58170365933194,299481.35981760133,607363.4847492455,-23.44027787728519,376153.4569891931,674886.1114271425,29.966460568295066,12.668647989219544,0.7687687254250762,0.26809276356071854,2.3654032059139376,38.97981223381021,47.254718183955404,55.45895293014207,-25395.526630559503,3912.181658741508,3961427629.046702,418.6537691358355,2537.141239243999,39674139.87770531,641347206.4107786,80636517011.1672,-25710.656294902725,3842.2075419000685,4054802435.457929,388.83084342422393,2454.9801874477985,37068702.87335533,595534008.0998509,82620659553.39687,-25851.90730829307,3825.2917201368964,4097723809.3243475,376.83416782628655,2433.718838764306,36389948.25718567,583653069.5621822,83534770235.68405,-25628.801876194357,3881.368292258108,4031403032.576221,398.58224739981137,2496.6145588950426,38351712.38177384,618125425.2679595,82125076895.19691,-25340.686551718452,3939.7206517876953,3946030762.3594017,425.3034639602176,2565.3308687493595,40570833.01568943,657169667.204337,80310985444.61159,-25392.817179847098,3912.75751266504,3960629014.0923266,418.4339872448051,2535.691984615721,39628925.05515601,640572486.6866267,80619564987.92825,-25706.333719112677,3843.285816423774,4053518634.8706813,388.3900652139482,2454.066059836703,37039722.41279601,595036977.820108,82593384880.21419,-25843.34566669067,3826.837769032315,4095139215.3513103,376.48607453064824,2433.5305487923088,36382876.17732535,583540296.496567,83479756674.17343,-0.6685719389592303,-0.3771067304185952,0.06621369699999254,-0.6776228865391979,-0.3491928707440349,0.04607939008499194,-0.6822676881943702,-0.3392647501869744,0.04039489839797588,-0.6756687325517694,-0.36208688028765573,0.05756171390119573,-0.667956040790429,-0.38391871640983616,0.07280523658831457,-0.6689660945025794,-0.3763348576965451,0.06584578689811885,-0.6781507810453131,-0.34872184547520485,0.04615567080507973,-0.6827881768933245,-0.33913562270505204,0.04081611497277205,2
-17.08552117042438,257967.5825584918,2588683734.1921167,1087984542.4101963,126.0275078060927,118.05391211998992,-134.82449424142135,299398.0430571358,606476.7515819047,-23.11227759336038,375436.2316311854,672432.4745237657,35.53049597286068,10.843480607595495,0.7388434401021069,0.28358211820691903,3.276668927500341,48.089343485204964,38.237533015686914,62.76563350694075,-25312.357696703577,3933.3361539378875,3937119512.7944617,425.2103862907115,2566.941358571003,40619950.86571106,658016972.5149051,80120530562.48723,-25445.731672937443,3889.036232427418,3975659179.12959,411.31744020926135,2517.781012725863,39050419.58797903,630368867.445401,80937585292.86835,-25760.373948799926,3823.8375413969106,4069311597.150038,382.03687691782983,2441.911134988918,36653292.99904797,588242159.662918,82928429952.24911,-25824.907881076873,3823.627625082097,4089275971.6883836,377.75206824340654,2440.7879659594887,36600855.11900897,587349922.807624,83354278876.7612,-25551.63838888715,3887.6732406931533,4008001365.497118,403.90815283641746,2513.5132160773314,38885342.89993882,627500485.9067813,81626657822.07008,-25309.454754648206,3932.0516856220265,3936177182.615925,425.3890909313457,2566.491336545806,40607001.95548844,657799496.0605383,80100335199.33539,-25438.930156676728,3888.319928868581,3973549196.3130803,411.19647881311204,2517.062560128068,39028118.854720585,629995569.4652121,80892550484.51848,-25752.96754743072,3823.0728839127696,4066987342.648372,381.6124059438989,2440.6464931526307,36614299.99745116,587578492.460678,82878770451.31955,-0.6659823566847757,-0.3855722891213956,0.07244458217093663,-0.6687980670486259,-0.37194727174707587,0.060922983326857603,-0.6780345704013836,-0.34456145879500266,0.04156981598196388,-0.6798521436058482,-0.3424745962507259,0.04119331743486456,-0.6720196280930609,-0.36867131608416587,0.06067314184754158,-0.6657452790884358,-0.38558605972247084,0.07221094502316336,-0.6688452622697887,-0.37187700288481246,0.06090131574403839,-0.6783227783898937,-0.3442954167610978,0.04159412294575252,2
-17.088081897017645,257706.22719034748,2583314826.1920767,1086779382.8369908,125.99913526042417,118.03287095405749,-134.87764917850194,299485.45710627316,606194.443810744,-22.976595853565044,375062.0801928119,671715.208790425,36.440978976003805,12.061555635158175,1.865260553120112,0.32777525746394287,3.0212503327333793,19.536669509815777,36.79824928971344,26.003088163757834,-25505.81949369294,3901.831007795144,3994626679.5494313,407.47067414908287,2528.9895001030222,39370921.45153706,636046958.490967,81342869392.78156,-25326.705059366865,3930.591686020029,3941349240.9982123,423.1331968278901,2563.818237284598,40513233.93654536,656139957.4892457,80210385023.45015,-25526.853015687277,3874.1618347077983,3999776128.8360534,403.59567488912745,2500.4811388581934,38491772.367448665,620539915.3633177,81450223728.71327,-25822.18007712054,3817.559167820537,4088152451.610309,376.441930935712,2434.1332861250453,36400280.29193112,583810432.1996334,83329828054.84087,-25811.45891746432,3832.7720165661967,4085529316.6735263,378.6311736403591,2449.781466642515,36868744.79974457,592064394.7251228,83275147822.9162,-25505.30659732675,3902.7332397874993,3994511948.1874895,407.21957327273844,2528.799413669154,39363925.53257934,635915819.2832767,81340510566.36913,-25323.210488545403,3931.7270834537244,3940340803.835636,422.83076766608366,2563.8491961524433,40512651.35217971,656124090.0044396,80189013402.1842,-25520.14756776141,3875.592207659947,3997788881.0423594,402.90746942188,2499.9024434807134,38471079.93502071,620179858.1719183,81407997121.14641,-0.6701641819911848,-0.3724451150293174,0.06278091374482087,-0.6655154025110539,-0.38399188196609857,0.07030467270892954,-0.6701512081948947,-0.3654598626571233,0.055459572058413925,-0.6792775655251577,-0.3398996159588889,0.037957650296818024,-0.6790423400989448,-0.3446519139726265,0.04264449117095359,-0.6706923709119773,-0.37260401993876474,0.06348744289748388,-0.6660283302884388,-0.3841778171502743,0.0710300823232316,-0.6708894719368866,-0.36524934499899725,0.05601772965829149,2
-17.075709392679798,257371.0226189493,2579188237.395685,1084009898.145464,126.02735065639362,118.00596301613996,-134.96717271553842,299225.29659603065,605442.2988786728,-22.87161553382016,374612.9321907398,671329.6624152658,26.73478464164896,8.926755992160096,1.4218196506887097,0.3217506639751557,2.994904830503794,18.80321785445784,27.74432811380114,25.08162031417634,-25706.100281707506,3845.4287934760127,4053545485.793382,384.63893572789567,2458.730320268251,37159811.392105825,597119881.2329677,82593970332.11205,-25390.77806054986,3914.209789986972,3960075892.8007803,414.55565493735975,2539.4511350350117,39724010.74962691,642203693.2525076,80607740683.5743,-25291.74533325135,3921.9443279288043,3930324175.880486,422.21481518333525,2551.7624645193405,40138542.152940705,649500315.7302406,79974758255.50125,-25551.67419379431,3855.9970469671766,4006540603.9922028,396.93801282551834,2476.860452190252,37754384.91389984,607538277.0117599,81592743575.91943,-25808.29797741234,3811.671029194399,4083582483.154236,374.14999886435334,2425.1850688925197,36129065.040176466,579019929.3515966,83231751712.11258,-25718.682839477973,3841.9931933366756,4057269352.1718264,384.29993059343036,2459.9100188207635,37193062.424093306,597712875.0930499,82673063350.23001,-25403.97837403309,3911.1485419234255,3963955200.871983,413.9427523537134,2540.2982295059915,39746782.18234465,642616202.4372101,80690088154.77528,-25302.449810161546,3920.6884560545577,3933514586.191102,421.89382090200723,2553.499899114428,40190136.78535613,650407167.6447337,80042576469.23703,-0.6800143503491829,-0.3503534922757561,0.04965597970497564,-0.6706954639364198,-0.37813720269405715,0.06937715172665362,-0.6674998944000321,-0.3828060449026687,0.07110159731319599,-0.6741115810429072,-0.3592455631850198,0.05299910683075668,-0.6820452308071417,-0.3377826095582264,0.03859477125480572,-0.6786494274836569,-0.3505227023545875,0.04838857228797074,-0.6695144484870144,-0.3780486111569968,0.0680333906805097,-0.6665726943128917,-0.3829739633003938,0.07029685304913236,2
-17.068190936084566,256934.41529884483,2574696509.5183353,1081717379.3614516,126.03902233133198,117.97495816638278,-135.0966175018057,299108.89569582755,604796.0316717084,-22.683867592396453,374174.13619580097,670276.6300427342,33.3082863421253,8.636744654396438,0.891094255326091,0.23623955002051183,3.8565788008066315,37.37908323731289,36.559266446480024,47.071374039070854,-25793.677708650182,3811.5630302497552,4079050934.827706,374.0583280442547,2421.867244356559,36032163.49239897,577290148.7543216,83135025900.99954,-25627.320236490417,3856.690688249599,4029801633.4107747,390.7190482970738,2472.3660298485324,37591530.96150699,604671754.7372452,82088586025.02762,-25317.042792802516,3921.0682395948907,3937964591.472921,419.28381672610294,2547.403117420302,39990369.36966649,646871300.0106668,80137320865.96614,-25298.476815392874,3910.221313072511,3931816559.3770657,418.983241649684,2536.551555458091,39657844.50168083,641016738.5823033,80005447178.36456,-25594.72121306029,3841.8040510980427,4019095274.0478716,390.8125774046298,2456.845356909727,37132941.4705592,596596686.7212446,81859087985.50444,-25794.65630136529,3812.156831990397,4079381000.503529,373.4450456428884,2420.94830508696,36002711.38811185,576786727.7043856,83142123187.1966,-25629.65082239421,3856.725618669565,4030520002.653325,390.0031956729169,2471.1226973508574,37551299.267985985,603977262.491369,82103908765.66858,-25318.63196864411,3921.448140308848,3938465281.684675,418.73804879698406,2547.072815135865,39977528.87468666,646646892.0128591,80148024160.15149,-0.6845535911310092,-0.338531143019242,0.041905637390027034,-0.6792607377616172,-0.35754091796046605,0.056354756256401156,-0.6706352298787364,-0.38264057168450505,0.07404034700267847,-0.6699106362110493,-0.3804553757132221,0.07104108491824729,-0.6784005319964301,-0.35399188966050626,0.05184183345861866,-0.6850774727644263,-0.3380820370259952,0.041983394904053985,-0.6796805904242718,-0.35697568933458396,0.056202338129101755,-0.6707775719376559,-0.3823182305196845,0.07385753400873947,2
-17.06052308802736,256460.57473095466,2574431552.5415792,1079367810.423258,126.09736493490777,117.93083930458455,-135.32841215828586,298978.1767134151,604536.9146648796,-22.51806456761723,373812.6522842976,669627.2306229552,32.32480449974535,9.55451604383684,1.2644658140855853,0.28531601539698925,3.3831964226588465,25.564000338847787,33.48748590415672,33.120168277437976,-25647.53394553815,3827.530995156618,4034675946.0384994,381.75499625319463,2436.769646786396,36501499.131982654,585561410.338713,82189989313.48235,-25776.482425821116,3813.3695221417797,4073813000.166388,371.4808411691963,2419.9996137563944,35966376.87562123,576192017.5763533,83023405751.23674,-25548.11587368607,3869.7192296311964,4006085709.668806,394.2486882805686,2484.203509365999,37960194.624943756,611183603.8443859,81584125074.82281,-25268.252199613034,3924.8743887906335,3923335249.1462016,420.23184995390903,2549.909559063427,40071801.402712345,648322250.1241522,79826094672.53322,-25332.84653815428,3895.481774652712,3941567351.89396,412.6928623320062,2518.3312430819306,39073845.891014196,630740070.920439,80211776625.39279,-25645.57627523859,3827.684670983959,4034080514.5773964,383.69879259900557,2440.191508127701,36610556.15868287,587437868.0032611,82177309981.74814,-25775.354761754646,3813.98563674099,4073492397.189447,373.7119733460053,2423.7524383523655,36085419.128647216,578241482.7084974,83016627190.73096,-25548.98049606672,3869.002211603741,4006317495.010753,396.12143483748406,2487.15771660705,38057194.190494224,612858073.1874444,81589002128.10945,-0.6823014174751507,-0.3465991308884056,0.048099811245719874,-0.6863058904006525,-0.3380720477891469,0.043227028559605765,-0.6788234744568346,-0.36223776862764984,0.06086575545243517,-0.6706529004395284,-0.3837857482168025,0.07531224280423078,-0.6718161698121319,-0.3753759257089039,0.0676330879825993,-0.6808556457700571,-0.34768955999325335,0.047748787501204586,-0.6847305871866377,-0.33913067053785584,0.04271662134198228,-0.6773297335319639,-0.36300759384336,0.060132477466264156,2
-17.053989928532864,256077.11313617928,2573598363.132525,1077182655.065241,126.14793781903269,117.89873866294009,-135.5086891118727,298810.8119804844,604238.3880401157,-22.39595038511116,373506.6139579187,668990.8331081519,31.114918241277813,9.303093402579165,1.9200254857111474,0.22235541671269266,3.3445776468987827,16.205471475683737,41.83884314632988,21.050768307321075,-25372.04474471786,3876.5512419743845,3952609824.3577104,409.78030325743066,2502.7465106131194,38589959.959943384,622198140.3514566,80445249680.31013,-25685.0402550361,3813.39326401748,4045579566.5332727,380.93713556375087,2429.5223421569835,36286151.473748825,581726238.0431914,82421206126.60663,-25740.3006371965,3815.538990683493,4062728488.096107,377.86596133777226,2431.432161784755,36327870.252594024,582472356.2561549,82787094213.91951,-25461.977624598647,3879.8010517005146,3980190964.53803,404.47817789869777,2504.7531841685673,38624346.65999297,622811315.643727,81033099876.6026,-25229.030909311525,3921.163691735428,3911277151.9222836,425.12438994718383,2554.4294304597756,40235042.77276211,651163453.4815223,79568961874.76775,-25370.544648834173,3876.157892454549,3952134814.7143564,410.3769339712194,2503.9987878807483,38630514.945863254,622904895.5373032,80435094100.34233,-25681.953855625256,3813.590359313614,4044637351.6266885,381.6422593739315,2431.126004443019,36336146.7817147,582590790.3743854,82401129232.64473,-25736.97470642238,3815.364795927152,4061693253.390154,378.39503148617473,2432.504686289221,36361571.09203467,583057893.4006104,82764993964.3958,-0.6717672399314458,-0.3716035163815629,0.06353520593633388,-0.6812730710120849,-0.3442351642103522,0.04449707306046611,-0.6827016081887824,-0.34339402785277345,0.04501957041387921,-0.6742130286159684,-0.37024538789118383,0.06450750742106846,-0.6677921244179041,-0.38638850176244466,0.07507597932868837,-0.6711274057247526,-0.37190490702062573,0.06319458320510364,-0.6806578585794559,-0.34471627787110765,0.04437129603530159,-0.6821742156894066,-0.34369484299309905,0.04479735728410362,2
-17.04836553762228,255799.50342230633,2570160565.63898,1075457889.367043,126.15885043643036,117.87932769887178,-135.66436650596523,298808.93831931206,603967.244703376,-22.274599021072127,373178.81852830376,668037.3645294762,37.00449589333379,17.85730277882586,1.112024010426426,0.19437079723189543,2.072233211905414,33.27670585021247,91.87235445415745,49.33508463645662,-25218.497442650856,3912.07369828505,3907661603.314809,425.5819235904675,2550.296191029064,40110783.8139859,648958807.1307244,79491141654.45682,-25430.1059502194,3855.021145749415,3969308860.0413556,404.7848789203969,2485.6163344373526,38052836.16134629,612722401.6580933,80799071133.58139,-25719.79833357211,3801.9330458150444,4055776327.226876,378.93767711822676,2423.689156462717,36107177.3417683,578554317.7633939,82637638681.69116,-25692.61466808579,3820.3265623623015,4048232061.1549687,383.5313861410585,2444.441063812423,36734330.63164616,589562998.5914686,82478302124.11354,-25377.786492021285,3888.9354465552346,3954935196.85255,412.970670846852,2523.5142681235575,39232014.21841724,633466159.2736226,80495791692.11958,-25211.027291637845,3913.3260079765487,3905460105.266484,427.20313977244786,2553.612227946422,40220627.600093566,650867176.7458895,79444382478.82712,-25423.024700055805,3856.281051775707,3967206530.699591,406.47175900487474,2488.9743280199104,38161274.9784641,614593618.9177313,80754388754.1257,-25713.71835936791,3802.818582881687,4053940446.2352276,380.34764010288654,2426.588251583545,36197969.22033073,580117117.4652288,82598557422.76057,-0.6660920726471364,-0.3859457157674069,0.07284015293535005,-0.6712940115317052,-0.36627724799538963,0.05739477625767056,-0.6802602899970019,-0.341692186647414,0.04075712555774315,-0.6788994159245704,-0.3485979296704816,0.04653365406980075,-0.6697333823495126,-0.3766003326722277,0.06660959867453924,-0.6651919223522031,-0.386714510655756,0.07273472505489943,-0.6703350464080935,-0.3671230528519072,0.05730655951424682,-0.6792301374938363,-0.3422833992453929,0.04033408746603134,2
-17.05065213879619,255589.54458086443,2567344412.391919,1074362631.596859,126.14000591459119,117.87797918815593,-135.82925053908303,298865.42755129025,603569.9015839001,-22.218450473190316,372792.1243935615,667418.0004845876,39.5187520012417,17.26944214833344,1.765848003292096,0.18505322978607686,2.288362974426212,22.379475429123186,93.32148467928425,32.15916321433333,-25305.00627514784,3900.1977993503588,3933329312.755973,417.6147803512631,2536.9575575217127,39663334.5206062,641064639.2541096,80036559773.54787,-25221.822409183034,3904.722891158788,3908323118.982642,423.3766932800015,2543.3112315468516,39886079.06955043,644991021.5064144,79504529031.23537,-25489.544432922277,3839.606676526229,3986756728.9700637,397.7644398690914,2468.822263926791,37519799.522909865,603340988.0581541,81169455939.93416,-25735.07374126832,3798.9389673398914,4060355746.4765487,376.1375009680467,2421.008072359682,36016557.036391385,576971709.2884215,82734998404.08855,-25628.115842592666,3832.387427009678,4028925090.1923065,387.46564993190805,2457.810049291501,37145759.209652685,596802280.2283487,82067613618.51656,-25309.675255497084,3900.2219722420755,3934748357.8288865,416.9282714446165,2535.678070411231,39620954.76176531,640329897.6186781,80066791980.79968,-25221.26889659223,3904.873772803576,3908162663.6144395,423.2382498273735,2543.168919487662,39881032.614989884,644903069.9619986,79501130473.60056,-25486.446818885404,3840.0146312233546,3985828102.9192996,397.73838227884556,2468.774308305442,37518254.43652084,603317701.9166987,81149707255.3351,-0.6689058521547824,-0.3820578706955025,0.07148494626103204,-0.6666863714521178,-0.38496491066277877,0.07236294030559563,-0.6736927983922141,-0.36106169330961013,0.05431332631477839,-0.6814659849319209,-0.3407304954685795,0.04094104408341687,-0.6781067371246399,-0.35454081953079397,0.051907645384925115,-0.6692570974380249,-0.38146673855354407,0.07123540531823,-0.6667777428761822,-0.38499247774821715,0.07248483147299033,-0.6737276628471924,-0.36101200416348833,0.05430661515449208,2
